Code,Country,Currency,Exchange,ISIN,Name,Type,previousClose,previousCloseDate
4772,Japan,JPY,TSE,JP3549050007,Stream Media Corp,Common Stock,229.0,2022-07-21
9816,Japan,JPY,TSE,JP3778220008,Striders Corp,Common Stock,233.0,2022-07-21
6196,Japan,JPY,TSE,JP3399780000,Strike Company Ltd,Common Stock,3820.0,2022-07-21
SRK,Australia,AUD,AU,AU000000SRK8,Strike Resources Ltd,Common Stock,0.115,2022-07-21
KETL,UK,GBX,LSE,IM00BF0FMG91,Strix Group Plc,Common Stock,179.6,2022-07-21
SMN,Australia,AUD,AU,AU000000SMN3,Structural Monitoring Systems PLC,Common Stock,0.5750000000000001,2022-07-21
SYK,USA,USD,US,US8636671013,Stryker Corporation,Common Stock,200.24,2022-07-21
SF3,Germany,EUR,XETRA,DE000A1TNU68,STS Group AG,Common Stock,5.06,2022-07-21
2305,Japan,JPY,TSE,JP3399240005,Studio Alice Co Ltd,Common Stock,2287.0,2022-07-21
STVG,UK,GBX,LSE,GB00B3CX3644,STV Group plc,Common Stock,270.0,2022-07-21
7270,Japan,JPY,TSE,JP3814800003,Subaru Corp,Common Stock,2402.0,2022-07-21
SUBROS,India,INR,NSE,INE287B01021,Subros Limited,Common Stock,316.1,2022-07-21
SUBC,Norway,NOK,OL,LU0075646355,Subsea 7 SA,Common Stock,75.32,2022-07-21
SMHN,Germany,EUR,XETRA,DE000A1K0235,SÜSS MicroTec SE,Common Stock,14.26,2022-07-21
777,China,CNY,SHE,CNE000000RW4,SUFA Technology Industry Co Ltd CNNC,Common Stock,11.29,2022-07-21
7649,Japan,JPY,TSE,JP3397060009,Sugi Holdings Co Ltd,Common Stock,6000.0,2022-07-21
SLZ,Australia,AUD,AU,AU0000016883,Sultan Resources Ltd,Common Stock,0.095,2022-07-21
SUN,Switzerland,CHF,SW,CH0038388911,Sulzer AG,Common Stock,61.5,2022-07-21
3436,Japan,JPY,TSE,JP3322930003,SUMCO Corp.,Common Stock,1832.0,2022-07-21
SUMEETINDS,India,INR,NSE,INE235C01010,Sumeet Industries Limited,Common Stock,6.8,2022-07-21
6817,Japan,JPY,TSE,JP3400800003,Sumida Corp,Common Stock,834.0,2022-07-21
3501,Japan,JPY,TSE,JP3410200004,Suminoe Textile Co Ltd,Common Stock,1696.0,2022-07-21
4203,Japan,JPY,TSE,JP3409400003,Sumitomo Bakelite Co Ltd,Common Stock,4350.0,2022-07-21
4005,Japan,JPY,TSE,JP3401400001,Sumitomo Chemical Co. Ltd.,Common Stock,524.0,2022-07-21
4506,Japan,JPY,TSE,JP3495000006,Sumitomo Dainippon Pharma Co Ltd,Common Stock,1106.0,2022-07-21
6302,Japan,JPY,TSE,JP3405400007,Sumitomo Heavy Industries Ltd.,Common Stock,3070.0,2022-07-21
5713,Japan,JPY,TSE,JP3402600005,Sumitomo Metal Mining Co. Ltd.,Common Stock,4136.0,2022-07-21
8316,Japan,JPY,TSE,JP3890350006,Sumitomo Mitsui Financial,Common Stock,4103.0,2022-07-21
5232,Japan,JPY,TSE,JP3400900001,Sumitomo Osaka Cement Co. Ltd.,Common Stock,3495.0,2022-07-21
6355,Japan,JPY,TSE,JP3405800008,Sumitomo Precision Products Co Ltd,Common Stock,2804.0,2022-07-21
8830,Japan,JPY,TSE,JP3409000001,Sumitomo Realty & Development Co.,Common Stock,3571.0,2022-07-21
5191,Japan,JPY,TSE,JP3564200008,Sumitomo Riko Co Ltd,Common Stock,610.0,2022-07-21
5110,Japan,JPY,TSE,JP3404200002,Sumitomo Rubber Ind Ltd,Common Stock,1264.0,2022-07-21
4008,Japan,JPY,TSE,JP3405600002,Sumitomo Seika Chemicals Co Ltd,Common Stock,2984.0,2022-07-21
SNZ,Australia,AUD,AU,NZSUME0001S0,Summerset Group Holdings Ltd,Common Stock,9.23,2022-07-21
102,Hong Kong,HKD,HK,BMG8565U1302,Summit Ascent Holdings Ltd,Common Stock,0.247,2022-07-21
SUMMITSEC,India,INR,NSE,INE519C01017,Summit Securities Limited,Common Stock,566.85,2022-07-21
MLSUM,France,EUR,PA,GB00B8GJBS16,Sumo Resources PLC,Common Stock,0.018500000000000003,2022-07-20
6808,Hong Kong,HKD,HK,HK0000083920,Sun Art Retail Group Ltd,Common Stock,2.35,2022-07-21
2134,Japan,JPY,TSE,JP3325800005,Sun Capital Management Corp,Common Stock,25.0,2022-07-21
8934,Japan,JPY,TSE,JP3336950005,Sun Frontier Fudousan Co Ltd,Common Stock,1093.0,2022-07-21
16,Hong Kong,HKD,HK,HK0016000132,Sun Hung Kai Properties Ltd,Common Stock,91.15,2022-07-21
7040,Japan,JPY,TSE,JP3342700006,Sun Life Holding Co Ltd,Common Stock,794.0,2022-07-21
SPARC,India,INR,NSE,INE232I01014,Sun Pharma Advanced Research Company Limited,Common Stock,219.3,2022-07-21
SUNPHARMA,India,INR,NSE,INE044A01036,Sun Pharmaceutical Industries Limited,Common Stock,869.65,2022-07-21
SUNTV,India,INR,NSE,INE424H01027,Sun TV Network Limited,Common Stock,437.2,2022-07-21
5985,Japan,JPY,TSE,JP3330600002,Suncall Corp,Common Stock,627.0,2022-07-21
SUNDRMBRAK,India,INR,NSE,INE073D01013,Sundaram Brake Linings Limited,Common Stock,357.25,2022-07-21
SUNCLAYLTD,India,INR,NSE,INE105A01035,Sundaram Clayton Limited,Common Stock,4452.9,2022-07-21
SUNDARMHLD,India,INR,NSE,INE202Z01029,Sundaram Finance Holdings Limited,Common Stock,74.75,2022-07-21
SUNDARMFIN,India,INR,NSE,INE660A01013,Sundaram Finance Limited,Common Stock,1909.65,2022-07-21
SUNDARAM,India,INR,NSE,INE108E01023,Sundaram Multi Pap Limited,Common Stock,2.8,2022-07-21
571,China,CNY,SHE,CNE000000586,Sundiro Holding Co Ltd,Common Stock,2.32,2022-07-21
SUNDRMFAST,India,INR,NSE,INE387A01021,Sundram Fasteners Limited,Common Stock,807.85,2022-07-21
9989,Japan,JPY,TSE,JP3336600006,Sundrug Co Ltd,Common Stock,3155.0,2022-07-21
600077,China,CNY,SHG,CNE000000Q86,Sundy Land Investment Co Ltd,Common Stock,3.43,2022-07-21
SNFL,Israel,ILA,TA,IL0010987555,Sunflow Sustain,Common Stock,825.0,2022-07-21
718,China,CNY,SHE,CNE0000007N0,Suning Universal Co Ltd,Common Stock,3.5,2022-07-21
SDG,Australia,AUD,AU,AU000000SDG6,Sunland Group Ltd,Common Stock,2.5,2022-07-21
600830,China,CNY,SHG,CNE000000FZ2,Sunny Loan Top Co Ltd,Common Stock,5.71,2022-07-21
581,Singapore,SGD,SG,SG0581008505,Sunrise Shares Holdings Ltd,Common Stock,0.027,2022-07-20
603612,China,CNY,SHG,CNE100002R73,Sunstone Development Co Ltd,Common Stock,40.5,2022-07-21
SUNTECK,India,INR,NSE,INE805D01034,Sunteck Realty Limited,Common Stock,530.6,2022-07-21
2587,Japan,JPY,TSE,JP3336560002,Suntory Beverage & Food Ltd,Common Stock,5140.0,2022-07-21
SUY1V,Finland,EUR,HE,FI0009010862,Suominen Oyj,Common Stock,3.1,2022-07-21
SUL,Australia,AUD,AU,AU000000SUL0,Super Retail Group Ltd,Common Stock,10.09,2022-07-21
SUPERSPIN,India,INR,NSE,INE662A01027,Super Spinning Mills Limited,Common Stock,9.55,2022-07-21
3094,Japan,JPY,TSE,JP3395600004,Super Value Co Ltd,Common Stock,989.0,2022-07-21
3945,Japan,JPY,TSE,JP3395400009,Superbag Co Ltd,Common Stock,880.0,2022-07-21
SUPERHOUSE,India,INR,NSE,INE712B01010,Superhouse Limited,Common Stock,218.9,2022-07-21
SLC,Australia,AUD,AU,AU000000SLC8,Superloop Ltd,Common Stock,0.845,2022-07-21
SUPRAJIT,India,INR,NSE,INE399C01030,Suprajit Engineering Limited,Common Stock,347.95,2022-07-21
SUPREMEIND,India,INR,NSE,INE195A01028,Supreme Industries Limited,Common Stock,1878.95,2022-07-21
SUPREMEINF,India,INR,NSE,INE550H01011,Supreme Infrastructure India Limited,Common Stock,16.7,2022-07-21
3998,Japan,JPY,TSE,JP3410450005,SuRaLa Net Co Ltd,Common Stock,1127.0,2022-07-21
SURANASOL,India,INR,NSE,INE272L01022,Surana Solar Limited,Common Stock,20.5,2022-07-21
SURANAT&P,India,INR,NSE,INE130B01031,Surana Telecom and Power Limited,Common Stock,10.75,2022-07-21
SUR,Germany,EUR,XETRA,DE0005176903,Surteco Group SE,Common Stock,23.2,2022-07-21
SURG,Canada,CAD,V,CA86881M1041,Surge Copper Corp,Common Stock,0.14,2022-07-21
8358,Japan,JPY,TSE,JP3411000007,Suruga Bank Ltd,Common Stock,378.0,2022-07-21
SURYAROSNI,India,INR,NSE,INE335A01012,Surya Roshni Limited,Common Stock,375.35,2022-07-21
SURYALAXMI,India,INR,NSE,INE713B01026,Suryalakshmi Cotton Mills Limited,Common Stock,63.0,2022-07-21
3563,Japan,JPY,TSE,JP3397150008,Food & Life Companies Ltd,Common Stock,2617.0,2022-07-21
SUTLEJTEX,India,INR,NSE,INE645H01027,Sutlej Textiles and Industries Limited,Common Stock,67.25,2022-07-21
SUULD,India,INR,NSE,INE591Q01016,Suumaya Industries Limited,Common Stock,49.35,2022-07-21
SUVEN,India,INR,NSE,INE495B01038,Suven Life Sciences Limited,Common Stock,70.55,2022-07-21
600736,China,CNY,SHG,CNE000000LV9,Suzhou New District Hi Tech Industrial Co Ltd,Common Stock,5.48,2022-07-21
SUZLON,India,INR,NSE,INE040H01021,Suzlon Energy Limited,Common Stock,6.65,2022-07-21
9987,Japan,JPY,TSE,JP3398000004,Suzuken Co Ltd,Common Stock,3895.0,2022-07-21
6785,Japan,JPY,TSE,JP3397210000,Suzuki Co Ltd,Common Stock,803.0,2022-07-21
7269,Japan,JPY,TSE,JP3397200001,Suzuki Motor Corp.,Common Stock,4380.0,2022-07-21
6405,Japan,JPY,TSE,JP3398700009,Suzumo Machinery Co Ltd,Common Stock,2318.0,2022-07-21
9360,Japan,JPY,TSE,JP3398800007,Suzuyo Shinwart Corp,Common Stock,1197.0,2022-07-21
SWANENERGY,India,INR,NSE,INE665A01038,Swan Energy Limited,Common Stock,210.1,2022-07-21
SWARAJENG,India,INR,NSE,INE277A01016,Swaraj Engines Limited,Common Stock,1466.65,2022-07-21
SWED-A,Sweden,SEK,ST,SE0000242455,Swedbank AB (publ),Common Stock,136.0,2022-07-21
SWMA,Sweden,SEK,ST,SE0015812219,Swedish Match AB,Common Stock,106.1,2022-07-21
SOBI,Sweden,SEK,ST,SE0000872095,Swedish Orphan Biovitrum AB (publ),Common Stock,215.0,2022-07-21
SWELECTES,India,INR,NSE,INE409B01013,Swelect Energy Systems Limited,Common Stock,312.55,2022-07-21
SWK,USA,USD,US,US8545021011,Stanley Black & Decker Inc,Common Stock,115.74,2022-07-21
SLHN,Switzerland,CHF,SW,CH0014852781,Swiss Life Holding AG,Common Stock,482.4,2022-07-21
SREN,Switzerland,CHF,SW,CH0126881561,Swiss Re AG,Common Stock,71.54,2022-07-21
SCMN,Switzerland,CHF,SW,CH0008742519,Swisscom AG,Common Stock,516.0,2022-07-21
SQN,Switzerland,CHF,SW,CH0010675863,Swissquote Group Holding SA,Common Stock,110.7,2022-07-21
SWP,France,EUR,PA,FR0004180578,Sword Group S.E,Common Stock,38.8,2022-07-21
SYZ,Canada,CAD,TO,CA87132P1027,Sylogist Ltd.,Common Stock,6.6,2022-07-21
SYZ,Germany,EUR,XETRA,DE0005104806,SYZYGY AG,Common Stock,5.6,2022-07-21
NLOK,USA,USD,US,US6687711084,NortonLifeLock Inc,Common Stock,25.01,2022-07-21
4582,Japan,JPY,TSE,JP3383050006,SymBio Pharmaceuticals Ltd,Common Stock,734.0,2022-07-21
SY1,Germany,EUR,XETRA,DE000SYM9999,Symrise AG,Common Stock,109.6,2022-07-21
SYF,USA,USD,US,US87165B1035,Synchrony Financial,Common Stock,32.66,2022-07-21
1724,Japan,JPY,TSE,JP3372200000,Synclayer Inc,Common Stock,682.0,2022-07-21
SYNGENE,India,INR,NSE,INE398R01022,Syngene International Limited,Common Stock,598.9,2022-07-21
SM1,Australia,AUD,AU,NZSMLE0001S9,Synlait Milk Ltd,Common Stock,3.03,2022-07-21
SNPS,USA,USD,US,US8716071076,Synopsys Inc,Common Stock,338.66,2022-07-21
SYNT,UK,GBX,LSE,GB0009887422,Synthomer plc,Common Stock,236.2,2022-07-21
SYR,Australia,AUD,AU,AU000000SYR9,Syrah Resources Ltd,Common Stock,1.315,2022-07-21
SYY,USA,USD,US,US8718291078,Sysco Corporation,Common Stock,86.92,2022-07-21
SYS,UK,GBX,LSE,GB00BYT18182,SysGroup PLC,Common Stock,26.5,2022-07-21
5UO,Singapore,SGD,SG,SG2F06984247,Sysma Holdings Limited,Common Stock,0.145,2022-07-21
6869,Japan,JPY,TSE,JP3351100007,Sysmex Cor,Common Stock,9477.0,2022-07-21
2480,Japan,JPY,TSE,JP3351080001,System Location Co Ltd,Common Stock,1734.0,2022-07-21
3771,Japan,JPY,TSE,JP3351070002,System Research Co Ltd,Common Stock,2070.0,2022-07-21
3766,Japan,JPY,TSE,JP3350950006,Systems Design Co Ltd,Common Stock,665.0,2022-07-21
3741,Japan,JPY,TSE,JP3422190003,Systems Engineering Consultants Co Ltd,Common Stock,2519.0,2022-07-21
2317,Japan,JPY,TSE,JP3351050004,Systena Corp,Common Stock,486.0,2022-07-21
4958,Japan,JPY,TSE,JP3768500005,T.Hasegawa Co Ltd,Common Stock,3055.0,2022-07-21
K1Q,Singapore,SGD,SG,SG1Z68955660,T T J Holdings Limited,Common Stock,0.225,2022-07-20
PA3,Singapore,SGD,SG,SG2D87975520,TA Corporation Ltd,Common Stock,0.057,2022-07-20
TAH,Australia,AUD,AU,AU000000TAH8,Tabcorp Holdings Ltd,Common Stock,1.005,2022-07-21
6322,Japan,JPY,TSE,JP3462620000,Tacmina Corp,Common Stock,1140.0,2022-07-21
6395,Japan,JPY,TSE,JP3465000002,Tadano Ltd,Common Stock,987.0,2022-07-21
TDRN,Israel,ILA,TA,IL0002580129,Tadiran Hldg,Common Stock,50300.0,2022-07-21
KBU,Germany,EUR,HM,DE0006338007,TAG Colonia-Immobilien AG,Common Stock,9.4,2022-07-21
732,China,CNY,SHE,CNE0000005W5,Tahoe Group Co Ltd,Common Stock,1.22,2022-07-21
500,Singapore,SGD,SG,SG1F88861140,Tai Sin Electric Limited,Common Stock,0.39,2022-07-21
5233,Japan,JPY,TSE,JP3449020001,Taiheiyo Cement Corp.,Common Stock,2026.0,2022-07-21
6470,Japan,JPY,TSE,JP3449080005,Taiho Kogyo Co Ltd,Common Stock,692.0,2022-07-21
1979,Japan,JPY,TSE,JP3441200007,Taikisha Ltd,Common Stock,3225.0,2022-07-21
4574,Japan,JPY,TSE,JP3442200006,Taiko Pharmaceutical Co Ltd,Common Stock,647.0,2022-07-21
TLRD,Israel,ILA,TA,IL0011409534,Telrad Networks Ltd,Common Stock,363.7,2022-07-21
4994,Japan,JPY,TSE,JP3444900009,Taisei Lamick Co Ltd,Common Stock,2749.0,2022-07-21
4581,Japan,JPY,TSE,JP3442850008,Taisho Pharmaceutical Hold Ltd,Common Stock,5540.0,2022-07-21
4626,Japan,JPY,TSE,JP3449100001,Taiyo Holdings Co Ltd,Common Stock,2843.0,2022-07-21
4091,Japan,JPY,TSE,JP3711600001,Taiyo Nippon Sanso Corp,Common Stock,2198.0,2022-07-21
6976,Japan,JPY,TSE,JP3452000007,Taiyo Yuden Co. Ltd.,Common Stock,4815.0,2022-07-21
600169,China,CNY,SHG,CNE000000X12,Taiyuan Heavy Industry Co Ltd,Common Stock,2.95,2022-07-21
TAJGVK,India,INR,NSE,INE586B01026,Taj GVK Hotels & Resorts Limited,Common Stock,147.7,2022-07-21
4242,Japan,JPY,TSE,JP3453900007,Takagi Seiko Corp,Common Stock,1645.0,2022-07-21
1762,Japan,JPY,TSE,JP3457900003,Takamatsu Construction Group,Common Stock,2053.0,2022-07-21
6617,Japan,JPY,TSE,JP3591600006,Takaoka Toko Co Ltd,Common Stock,1806.0,2022-07-21
4974,Japan,JPY,TSE,JP3460200003,Takara Bio Inc,Common Stock,2101.0,2022-07-21
2531,Japan,JPY,TSE,JP3459600007,Takara Holdings Inc.,Common Stock,1045.0,2022-07-21
3492,Japan,JPY,TSE,JP3048750008,Takara Leben Real Estate Investment Corp,Common Stock,114500.0,2022-07-21
4914,Japan,JPY,TSE,JP3454400007,Takasago International Corp,Common Stock,2649.0,2022-07-21
1969,Japan,JPY,TSE,JP3455200000,Takasago Thermal Engineering Co Ltd,Common Stock,1692.0,2022-07-21
8233,Japan,JPY,TSE,JP3456000003,Takashimaya Co. Ltd.,Common Stock,1392.0,2022-07-21
TTWO,USA,USD,US,US8740541094,Take-Two Interactive Software Inc,Common Stock,132.27,2022-07-21
4502,Japan,JPY,TSE,JP3463000004,Takeda Pharmaceutical Co. Ltd.,Common Stock,4046.0,2022-07-21
TKG,South Africa,ZAC,JSE,ZAE000044897,Telkom,Common Stock,4015.0,2022-07-21
6013,Japan,JPY,TSE,JP3462600002,Takuma Co Ltd,Common Stock,1382.0,2022-07-21
TLG,Australia,AUD,AU,AU000000TLG7,Talga Resources Ltd,Common Stock,1.27,2022-07-21
TLGO,Spain,EUR,MC,ES0105065009,Talgo SA,Common Stock,3.07,2022-07-21
TLM,Australia,AUD,AU,AU000000TLM5,Talisman Mining Ltd,Common Stock,0.15,2022-07-21
5G3,Singapore,SGD,SG,SG2G61000003,TalkMed Group Limited,Common Stock,0.395,2022-07-21
TEP,UK,GBX,LSE,GB0008794710,Telecom Plus PLC,Common Stock,2165.0,2022-07-21
6838,Japan,JPY,TSE,JP3470700000,Tamagawa Holdings Co Ltd,Common Stock,704.0,2022-07-21
TMRP,Israel,ILA,TA,IL0011413577,Tamar Petroleum Ltd,Common Stock,1003.0,2022-07-21
TVE,Canada,CAD,TO,CA87505Y4094,Tamarack Valley Energy Ltd,Common Stock,4.1,2022-07-21
TMK,Australia,AUD,AU,AU000000TMK7,TMK Energy Ltd,Common Stock,0.009000000000000001,2022-07-21
TWD,Australia,AUD,AU,AU000000TWD1,Tamawood Ltd,Common Stock,2.62,2022-07-21
TWD,UK,GBX,LSE,GB00BFYT9999,Trackwise Designs Plc,Common Stock,44.5,2022-07-21
TNPETRO,India,INR,NSE,INE148A01019,Tamilnadu PetroProducts Limited,Common Stock,104.9,2022-07-21
7740,Japan,JPY,TSE,JP3471800007,Tamron Co Ltd,Common Stock,2796.0,2022-07-21
6768,Japan,JPY,TSE,JP3471000004,Tamura Corp,Common Stock,614.0,2022-07-21
4080,Japan,JPY,TSE,JP3468810001,Tanaka Chemical Corp,Common Stock,1101.0,2022-07-21
TAN,UK,GBX,LSE,GB00B4QHFM95,Tanfield Group PLC,Common Stock,1.85,2022-07-21
401,China,CNY,SHE,CNE000000GX5,Tangshan Jidong Cement Co Ltd,Common Stock,9.66,2022-07-21
601000,China,CNY,SHG,CNE100000R26,Tangshan Port Group Co Ltd,Common Stock,2.65,2022-07-21
TANLA,India,INR,NSE,INE483C01032,Tanla Platforms Limited,Common Stock,988.85,2022-07-21
TANTIACONS,India,INR,NSE,INE388G01018,Tantia Constructions Limited,Common Stock,11.15,2022-07-21
TRX,UK,GBX,LSE,GB00B5SGVL29,Tissue Regenix Group Plc,Common Stock,0.505,2022-07-21
TAOP,USA,USD,US,VGG8675V1195,Taoping Inc,Common Stock,0.9785,2022-07-21
TPR,USA,USD,US,US8760301072,Tapestry Inc,Common Stock,34.03,2022-07-21
TARAPUR,India,INR,NSE,INE747K01017,Tarapur Transformers Limited,Common Stock,4.3,2022-07-21
TGT,USA,USD,US,US87612E1064,Target Corporation,Common Stock,158.66,2022-07-21
TKTT,France,EUR,PA,FR0004188670,Tarkett SA,Common Stock,12.62,2022-07-21
TARMAT,India,INR,NSE,INE924H01018,Tarmat Limited,Common Stock,51.6,2022-07-21
TAR,Australia,AUD,AU,AU000000TAR7,Taruga Gold Ltd,Common Stock,0.025,2022-07-21
TGB,USA,USD,US,CA8765111064,Taseko Mines Ltd,Common Stock,0.96,2022-07-21
TFL,Australia,AUD,AU,AU000000TFL9,TasFoods Ltd,Common Stock,0.063,2022-07-21
TFL,India,INR,NSE,INE804H01012,Transwarranty Finance Limited,Common Stock,7.25,2022-07-21
600535,China,CNY,SHG,CNE000001C81,Tasly Pharmaceutical Group Co Ltd,Common Stock,10.51,2022-07-21
TAS,Australia,AUD,AU,AU000000TAS5,Tasman Resources Ltd,Common Stock,0.013000000000000001,2022-07-21
TGR,Australia,AUD,AU,AU000000TGR4,Tassal Group Ltd,Common Stock,4.96,2022-07-21
TASTYBITE,India,INR,NSE,INE488B01017,Tasty Bite Eatables Limited,Common Stock,12248.75,2022-07-21
TASE,UK,GBP,SG,SG1K31894969,iShares TA-35 Israel ETF USD Acc,ETF,0.685,2022-07-21
TATACHEM,India,INR,NSE,INE092A01019,Tata Chemicals Limited,Common Stock,876.7,2022-07-21
TATACOFFEE,India,INR,NSE,INE493A01027,Tata Coffee Limited,Common Stock,224.3,2022-07-21
TATACOMM,India,INR,NSE,INE151A01013,Tata Communications Limited,Common Stock,1077.1,2022-07-21
TATACONSUM,India,INR,NSE,INE192A01025,TATA CONSUMER PRODUCTS LIMITED,Common Stock,818.3,2022-07-21
TATAELXSI,India,INR,NSE,INE670A01012,Tata Elxsi Limited,Common Stock,8196.3,2022-07-21
TATAINVEST,India,INR,NSE,INE672A01018,Tata Investment Corporation Limited,Common Stock,1435.55,2022-07-21
TATAMETALI,India,INR,NSE,INE056C01010,Tata Metaliks Limited,Common Stock,705.75,2022-07-21
TATAMOTORS,India,INR,NSE,INE155A01022,Tata Motors Limited,Common Stock,454.85,2022-07-21
TATAPOWER,India,INR,NSE,INE245A01021,Tata Power Company Limited,Common Stock,230.1,2022-07-21
TATASTLLP,India,INR,NSE,INE674A01014,Tata Steel Long Products Limited,Common Stock,587.75,2022-07-21
TTML,India,INR,NSE,INE517B01013,Tata Teleservices (Maharashtra) Limited,Common Stock,117.0,2022-07-21
1435,Japan,JPY,TSE,JP3153950005,Robot Home Inc,Common Stock,197.0,2022-07-21
TAM,UK,GBX,LSE,GB00BYX1P358,Tatton Asset Management plc,Common Stock,402.5,2022-07-21
TCO,Canada,CAD,V,CA89355R2037,Transatlantic Mining Corp,Common Stock,0.02,2022-07-21
TAVI,UK,GBX,LSE,GB00BLNMLS43,Tavistock Investments Plc,Common Stock,9.5,2022-07-21
7610,Japan,JPY,TSE,JP3544600004,Tay Two Co Ltd,Common Stock,86.0,2022-07-21
4027,Japan,JPY,TSE,JP3539300008,Tayca Corp,Common Stock,1226.0,2022-07-21
TW,UK,GBX,LSE,GB0008782301,Taylor Wimpey PLC,Common Stock,125.9,2022-07-21
6775,Japan,JPY,TSE,JP3623100009,TB Group Inc,Common Stock,164.0,2022-07-21
TBCG,UK,GBX,LSE,GB00BYT18307,TBC Bank Group PLC,Common Stock,1214.0,2022-07-21
3974,Japan,JPY,TSE,JP3544970001,TBCSCAT Inc,Common Stock,417.0,2022-07-21
TRP,Canada,CAD,TO,CA87807B1076,TC Energy Corp,Common Stock,67.97,2022-07-21
TCIDEVELOP,India,INR,NSE,INE662L01016,TCI Developers Limited,Common Stock,372.25,2022-07-21
100,China,CNY,SHE,CNE000001GL8,TCL Corp,Common Stock,4.33,2022-07-21
TCNSBRANDS,India,INR,NSE,INE778U01029,TCNS Clothing Co. Limited,Common Stock,588.25,2022-07-21
TCPLPACK,India,INR,NSE,INE822C01015,TCPL Packaging Limited,Common Stock,1005.35,2022-07-21
TDPOWERSYS,India,INR,NSE,INE419M01019,TD Power Systems Limited,Common Stock,567.55,2022-07-21
4687,Japan,JPY,TSE,JP3539000004,TDC Software Engineering Inc,Common Stock,1115.0,2022-07-21
6762,Japan,JPY,TSE,JP3538800008,TDK Corp,Common Stock,4225.0,2022-07-21
TEAMLEASE,India,INR,NSE,INE985S01024,Teamlease Services Limited,Common Stock,3647.8,2022-07-21
4397,Japan,JPY,TSE,JP3507200008,TeamSpirit Inc,Common Stock,436.0,2022-07-21
2485,Japan,JPY,TSE,JP3539150007,Tear Corp,Common Stock,435.0,2022-07-21
TECN,Switzerland,CHF,SW,CH0012100191,Tecan Group AG,Common Stock,334.8,2022-07-21
TECHM,India,INR,NSE,INE669C01036,Tech Mahindra Limited,Common Stock,1032.75,2022-07-21
3762,Japan,JPY,TSE,JP3545130001,Techmatrix Corp,Common Stock,1826.0,2022-07-21
TCN,Canada,CAD,TO,CA89612W1023,Tricon Capital Group Inc,Common Stock,13.89,2022-07-21
0RMV,UK,GBP,LSE,GB00BDSFG982,TechnipFMC PLC,Common Stock,6.555,2022-07-21
TIIL,India,INR,NSE,INE545H01011,Technocraft Industries (India) Limited,Common Stock,963.6,2022-07-21
TMT,Australia,AUD,AU,AU000000TMT8,Technology Metals Australia Ltd,Common Stock,0.42,2022-07-21
TMT,UK,USD,LSE,JE00B3RQZ289,TMT Investments PLC,Common Stock,3.9,2022-07-21
TNE,Australia,AUD,AU,AU000000TNE8,Technology One Ltd,Common Stock,11.61,2022-07-21
6028,Japan,JPY,TSE,JP3545240008,TechnoPro Holdings Inc,Common Stock,3055.0,2022-07-21
1206,Hong Kong,HKD,HK,SG9999008015,Technovator International Ltd,Common Stock,0.56,2022-07-21
669,Hong Kong,HKD,HK,HK0669013440,Techtronic Industries Co Ltd,Common Stock,93.1,2022-07-21
TECK,USA,USD,US,CA8787422044,Teck Resources Ltd Class B,Common Stock,26.61,2022-07-21
TED,UK,GBX,LSE,GB0001048619,Ted Baker PLC,Common Stock,86.0,2022-07-21
M1Z,Singapore,SGD,SG,SG2C64965297,TEE International Limited,Common Stock,0.032,2022-07-20
3401,Japan,JPY,TSE,JP3544000007,Teijin Ltd.,Common Stock,1451.0,2022-07-21
TEJASNET,India,INR,NSE,INE010J01012,Tejas Networks Limited,Common Stock,495.7,2022-07-21
TEK,UK,GBX,LSE,GB00BKXGY798,Tekcapital plc,Common Stock,27.0,2022-07-21
TEK,Australia,AUD,AU,AU000000TEK4,Thorney Technologies Ltd,Common Stock,0.225,2022-07-21
T41,Singapore,SGD,SG,SG1P75919099,TeleChoice International Limited,Common Stock,0.11,2022-07-20
TIT,Italy,EUR,MI,IT0003497168,Telecom Italia S.p.A.,Common Stock,0.22030000000000002,2022-07-21
O2D,Germany,EUR,XETRA,DE000A1J5RX9,Telefónica Deutschland Holding AG,Common Stock,2.757,2022-07-21
TEF,Spain,EUR,MC,ES0178430E18,Telefonica,Common Stock,4.462,2022-07-21
TKA,Austria,EUR,VI,AT0000720008,Telekom Austria AG,Common Stock,6.02,2022-07-21
0GAF,UK,EUR,LSE,BE0003826436,Telenet Group Holding NV,Common Stock,16.145,2022-07-21
TEP,France,EUR,PA,FR0000051807,Teleperformance SE,Common Stock,331.2,2022-07-21
TLT1V,Finland,EUR,HE,FI0009007728,Teleste Oyj,Common Stock,3.92,2022-07-21
0511,Hong Kong,HKD,HK,HK0000139300,Television Broadcasts Ltd,Common Stock,4.04,2022-07-21
TFI,France,EUR,PA,FR0000054900,Television Francaise 1 SA,Common Stock,6.715,2022-07-21
TLX,Australia,AUD,AU,AU000000TLX2,Telix Pharmaceuticals Ltd,Common Stock,6.72,2022-07-21
829,China,CNY,SHE,CNE000000TM1,Telling Telecommunication Holding Co Ltd,Common Stock,10.76,2022-07-21
TLS,Australia,AUD,AU,AU000000TLS2,Telstra Corporation Ltd.,Common Stock,4.01,2022-07-21
2477,Japan,JPY,TSE,JP3783300001,Temairazu Inc,Common Stock,5250.0,2022-07-21
